TicketId,Text
1429,سلام. وقتتون بخیر.
1429,اگر فایل note book برای ارسال چالش را در vs code بزنیم چجوری باید ارسال کنیم؟یعنی منظورم اینه که در تمرین ها من کد پایتون را کپی میکردم و داخل پی دی افی پیست میکردم و الان هم میخوام بدونم میشه همین کار را انجام بدم و کد پایتون و خروجیش را کپی بگیرم و در قالب پی دی اف ارسال کنم؟
1430, سلام و درود با توجه به امتحانات نهایی و کنکور من نتونستم طبق روال اموزش رو دنبال کنم  اگر هر روز یک ویدیو اموزشی ببینم امیدی هست بتونم تا پایان همراه باشم؟
1430,🙃❤️
1430,سلام و درود میخواستم بدونم الان که قراره وارد فاز تخصصی بشیم ماامکان ورود نداریم
1430,پس طبق اطلاعیه ما نمیتونیم وارد فاز دوم بشیم درسته؟!
1430, سلام وقت بخیر ویدیوهای قبلی رو مشاهده کردم مراحل جدید برام باز نمیشه
1430,من شبکه ای اجتماعیم رو پاک کردم شرایط ندارم برم میشه بفرمایید الان کدوم قسمت مشکل ایجاد شده؟!!
1430,سلام وقت بخیر
1430,من جز ۳ قسمت ابتدایی پردازش تصویر باقی تدریسهارو ندارم امکان داره پیگیری بفرمایید
1431,"سلام و وقت بخیر یک مسئله پیشش اومد برای من برای این چالش توی بخشی که لازمه correlation داده ها با مدال آوری محاسبه بشه و بعد توی بخشی که قراره پیشبینی برای وضعیت مدال آوری فرد بشه من correlation همه داده ها با مدال آوری رو محاسبه کردم ولی مقادیرشون همه زیر 0.1 در میومدن که عملا هیچه نکته سوال اینه یا من دارم جایی اشتباه می کنم؟  medal_mapping = {     'Gold': 1,     'Silver': 1,     'Bronze': 1,     np.nan: 0  }  medal_series = df.map(medal_mapping) df['Height'].corr(medal_series)al_series)"
1431,medal_series = df['Medal'].map(medal_mapping)
1431,بله ممنون
1431,فقط مشکلی نداره برای بخش 11 به جای دادن کل داده ها به برنامه 1000 داده رندوم رو بدم ؟ کل داده ها خیلی طول میکشه
1431,برای تکالیفی که نیاز به نوشتن کد دارن باید برای کد هم توضیح بدیم که هر جا چی میشه؟
1431,سلام
1431,برای چالش شماره 2 دیتای ولیدیشن برای چی باید استفاده بشه؟ پیدا کردن هایپر پارامتر ها؟
1431,سلام. مگه وقتی که بخوایم شبکه عصبی آموزش بدیم که کار کار محاسباتی ریز زیادی داره GPU قوی تر عمل نمی کنه؟
1431,سلام و وقت بخیر در آموزش ها گفتید برای تنظسم پرامپت برای Zero-Shot Learning بهتره از جمله به جای کلمات استفاده کرد. ولی من وقتی روی مجموعه داده Flowers102 تست می کنم کلمه خالی به عنوان پرامپت حدود 10 درصد accuracy بالاتری از پرامپتای دیگه میگیره(75%) این به دلیل کم بودن داده های آزمایشه؟(با 1020 و 6149 داده تست کردم)
1431,یا به دلیل تخصصی بودن داده ها(نوع گل)
1432,"سلام. کمی در اینترنت مطالعه داشتم و با تابع interpolate در pandas آشنا شدم.  برای مقادیر از دست رفته زیادی در یک یا چند ستون، بهتر است از پر کردن با میانگین استفاده کرد یا درون یابی (interpolate)؟"
1432,سلام. بله خیلی ممنون. 
1432,"سلام. ببخشید، امکان این وجود ندارد که فایلی که برای چالش فرستادیم را ویرایش کنیم؟"
1433,سلام خسته نباشید در رابطه با چالش یه سوال داشتم اگر ما بریم و از اینترنت چیز جدید یادبگیریم میتونیم از اون استفاده کنیم یا حتما باید محتوای اموزش داده باشه 
1434,"سلام وقت تون بخیر  من یه سری کد توی کولب نوشتم میخواستم همونا رو توی وی اس کد اجرا کنم بهم خطا میده در صورتی که توی کولب اجرا میشه   a = 300 for i in csvKibord.index:     if csvKibord.loc[i, ""Height""] < a :       csvKibord.drop(i, inplace=True)   for i in csvKibord.index:     if csvKibord.loc[i, ""Weight""] < a :       csvKibord.drop(i, inplace=True) x = csvKibord[""Height""] y = csvKibord[""Weight""] alt.scatter(x, y) alt.show()  مدم هم اینه"
1434,"ValueError: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all(). ارور توی وی اس کد اینه"
1434,و یه سوال دیگه هم دارم اینه که موقعی یه سری کد توی کولب مینویسم و یک سری تغیرات توی دیتا میدم چطوری تغییرات رو به صورت کامل انجام بدیم؟ برای کثال پاکسازی دیتا ها که هست موقعی که انجامش دادم میخواستم سیو کنم که اینقدر زمان زیادی واسه انجام دادن کار ها نگیره ازم
1434,و یک سوال دیگه هم داشتم جواب چالش باید به صورت فایل ipynb بفرستیم؟
1434,سلام دوباره وقت تون بخیر برای چالش جدیدی که گذاشتین یه سوال داشتم این درامدی که گفتین بر اساس یه ماه محسوب میشه؟ چون میخواستم بدونم اگر بر اساس ماه باشه یه فیلد حداکثر ساعت کاری به داده ها اضافه کنم که مدل راحت تر بتونه درامد شخص رو حدس بزنه
1434,اهان ببخشید اسم داده ها نخونده بودم متوجه شدم خودش داده
1434,بابت راهنمایی قبلیتون ممنون
1434,و یه سوال داشتم چالش قبلی امتیازاش کی معلوم میشه؟
1434,خیلی ممنون بابت پاسخگویی تون
1434,سلام وقت تون بخیر
1434,"from sklearn.cluster import DBSCAN import numpy as np import matplotlib.pyplot as plt from sklearn.preprocessing import StandardScaler  scaler = StandardScaler() x = cK.iloc[:,0:] x = x.loc[:,(""Age"",""Workclass"",""Education"",""MS"",""Gender"",""Occupation"",""CG"",""CL"",""HPW"",""Country"")] y = cK.iloc[:,10:]  epsilon = 10000 min_samples = 150  db = DBSCAN(eps=epsilon, min_samples=min_samples).fit(x) labels = db.labels_ print(labels) no_clusters = len(np.unique(labels)) no_noise = np.sum(np.array(labels) == -1, axis=0) print(no_clusters) print(no_noise) colors = list(map(lambda x: ""#3b4cc0"" if x == 0 else(""#b40426"" if x == 1 else ""#000000""), labels))  plt.scatter(x.iloc[:,0], x.iloc[:,1], c=colors, marker=""o"",picker = True) plt.show()"
1434,من با الگوریتم DBSCAN هوش مصنوعی ساختم ولی موقعی که میخوام نتیجه رو نمایش بدم بهم درست نشونش نمیده
1434,نتیجه رو این طوری نشون میده
1434,"و اینکه درمورد eps , min_samples چطوری بهترین مقدار رو واسش شون انتخاب کنیم؟"
